ID;Última Actualización;Razón Social;Calle;Número;ID Comuna;Comuna;ID Región;Región;Horario de Atención;Distribuidor;Distribuidor Logo;Distribuidor Logo SVG;Distribuidor Logo SVG Horizontal;Gasolina 93 $/L;Gasolina 97 $/L;Petróleo Diesel $/L;Gasolina 95 $/L;GLP Vehicular $/m3;GNC $/m3;Latitud;Longitud;Tienda;Farmacia;Mantención;Autoservicio;Pago Efectivo;Cheque;Tarjetas Bancarias;Tarjeta Grandes Tiendas
pe510105;04/02/2021 14:59;OPERACIONES COMERCIALES LTDA.;Ruta 68;1150;5101;Valparaíso;5;Valparaíso;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;782;849;536;814;;;-3,31182E+13;-7,15612E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pe510106;05/02/2021 8:07;Combustibles Mam y Compañía Limitada;Av. Playa Ancha;780;5101;Valparaíso;5;Valparaíso;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;755;847;508;787;;;-3,30261E+13;-7,16397E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe510901;04/02/2021 14:59;combustible servimarc ltda.      RUT.   76112284-3;Chacabuco esq. Rodríguez;0;5101;Valparaíso;5;Valparaíso;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;756;848;516;789;;;-3,3046E+13;-7,16158E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh510101;04/02/2021 16:24;JUAN SALAZAR FUENTEALBA ESTACION DE SERVICIO EIRL;Avda. Matta;4307;5101;Valparaíso;5;Valparaíso;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;756;812;520;783;414;;-3,30532E+13;-7,15599E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh510102;05/02/2021 13:58;Sociedad Servicios y Comercio Valparaiso Ltda.;Avda España;0;5101;Valparaíso;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;755;849;516;788;;;-3,3038E+13;-7,16004E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh510103;05/02/2021 13:53;Sociedad Servicios y Comercio Valparaiso Ltda Rut: 76.358.760-6;Avda. Errazuriz;798;5101;Valparaíso;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;758;850;519;791;;;-3,30393E+13;-7,16272E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO
sh510104;04/02/2021 10:09;Estaciones de Servicios Fandos Ltda.;Ruta 68 Km 98,1,Placilla;1502;5101;Valparaíso;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;782;849;536;814;;;-3,31215E+13;-7,15618E+12;VERDADERO;VERDADERO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh510105;04/02/2021 15:03;Sociedad Servicios y Comercio Valparaiso Ltda.;LevartePlaya Ancha;853;5101;Valparaíso;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;755;847;508;787;;;-3,30367E+13;-7,16436E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh510106;05/02/2021 10:38;Servicio de Transporte Viapacifico SPA.;Chacabuco;2537;5101;Valparaíso;5;Valparaíso;24 horas;One;http://api.cne.cl/brands/logo103.jpg;http://api.cne.cl/brands/one.svg;http://api.cne.cl/brands/one-horizontal.svg;754;;516;787;;;-3,30461E+13;-7,16096E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO
sh510107;04/02/2021 10:08;Inversiones San Sebastian Ltda;Av Curauma Norte;0;5101;Valparaíso;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;782;849;536;812;;;-3,31295E+13;-7,15654E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
te510101;04/02/2021 14:58;Comercializadora Playa Ancha  SPA;Av. Federico Santa María;1836;5101;Valparaíso;5;Valparaíso;24 horas;Del sol combustibles;http://api.cne.cl/brands/logo80.jpg;http://api.cne.cl/brands/del sol combustibles.svg;http://api.cne.cl/brands/del sol combustibles-horizontal.svg;760;;506;790;;;-3,3046E+13;-7,16506E+12;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;VERDADERO;VERDADERO
te510102;04/02/2021 10:03;Huingan SPA;Avda. Matta, CERRO PLACERES;2342;5101;Valparaíso;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;759;822;525;791;;;-3,30488E+13;-7,15779E+11;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co510201;11/02/2021 0:07;Sociedad Comercializadora y Distribuidora de Combustibles Santa María Limitada;Constitución;550;5102;Casablanca;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;800;851;556;824;;;-3,33159E+12;-7,14088E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh510201;04/02/2021 15:01;Comercial San Agustin Ltda;Diego Portales;1356;5102;Casablanca;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;796;847;551;820;;;-3,33271E+13;-7,13973E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co510301;11/02/2021 7:25;COMERCIAL PEREDO Y CIA LTDA;AV. BORGOÑO;25175;5103;Concón;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;781;852;560;827;;;-3,29204E+13;-7,15086E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
pb510301;11/01/2021 9:10;SEPROIN LTDA.;AVDA. CON CON RE?ACA;140;5103;Concón;5;Valparaíso;24 horas;Viva combustibles;http://api.cne.cl/brands/logo26.jpg;http://api.cne.cl/brands/viva combustibles.svg;http://api.cne.cl/brands/viva combustibles-horizontal.svg;748;819;525;794;;;-3,29342E+13;-7,15345E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh510301;04/02/2021 10:12;HERNAN CORNEJO;Concón-Reñaca;655;5103;Concón;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;766;837;543;812;;;-3,29335E+13;-7,15271E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh510302;04/02/2021 12:28;Quezada Hermanos Ltda;Av. Borgoño;25640;5103;Concón;5;Valparaíso;7 HRS A 00.00 HRS;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;774;845;552;820;;;-3,29232E+13;-7,15068E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
te510301;10/02/2021 11:17;BERNARDO RIVERA VALDES;Avda. Concón;770;5103;Concón;5;Valparaíso;24 horas;Custom service;http://api.cne.cl/brands/logo59.jpg;http://api.cne.cl/brands/custom service.svg;http://api.cne.cl/brands/custom service-horizontal.svg;766;837;544;812;;;-3,29338E+13;-7,15258E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
co510501;04/02/2021 15:32;SOCIEDAD COMERCIAL MEYER CALVETE  LIMITADA;RUTA F-30-E;0;5105;Puchuncaví;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;791;849;544;820;;;-3,27413E+13;-7,14686E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co510502;04/02/2021 16:07;JAPS Combustible Limitada;Ruta F 30 SN LOTE CC4 KM;55;5105;Puchuncaví;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;791;849;544;820;;;-32722005;-714117;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh510501;05/02/2021 13:57;Comercializadora P&S Ltda.;Latorre 16, Ruta Costera;0;5105;Puchuncaví;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;791;849;544;820;;;-3,27239E+13;-7,14167E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
ag510701;09/01/2019 19:40;Autogasco;Luis Cousiño;2956;5107;Quintero;5;Valparaíso;24 horas;Autogasco;http://api.cne.cl/brands/logo28.jpg;http://api.cne.cl/brands/autogasco.svg;http://api.cne.cl/brands/autogasco-horizontal.svg;;;;;452;;-3,2796E+12;-7,15295E+13;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
co510701;04/02/2021 13:33;Comercial C.S.C. Limitada;NORMANDIE;2500;5107;Quintero;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;783;848;544;816;;;-3,27917E+13;-7,15268E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
li550701;16/12/2015 18:07;SOCIEDAD DISTRIBUIDORA Y COMERCIALIZADORA SAN PEDRO LIMITADA;AV NORMANDIE;2281;5107;Quintero;5;Valparaíso;8:30 DE LA MA?ANA A 21:00;Lipigas;http://api.cne.cl/brands/logo24.jpg;http://api.cne.cl/brands/lipigas.svg;http://api.cne.cl/brands/lipigas-horizontal.svg;;;;;480;;-327902078;-715266504;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;FALSO
sh510701;05/02/2021 15:21;Casa Pino Inversiones;Normandie;2077;5107;Quintero;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;783;848;544;816;;;-3,27872E+13;-7,15271E+12;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co510901;04/02/2021 14:36;Estación de servicio Curacaví Ltda.;AV. LIBERTAD;501;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;787;854;537;821;;;-3,30172E+13;-7,15507E+13;VERDADERO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;VERDADERO;VERDADERO
co510902;04/02/2021 10:13;COMERCIAL SINDEMPART  LTDA. 77.992.040-2;AV. VALPARAÍSO;1160;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;787;856;541;819;;;-3,30372E+13;-7,15817E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co510903;04/02/2021 17:02;PERROT Y CIA. LTDA.;QUILLOTA;724;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;791;857;545;823;;;-3,30159E+13;-7,15446E+13;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
co510904;04/02/2021 11:31;ESTACION DE SERVICIO AGUA SANTA LTDA.;AGUA SANTA;820;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;786;854;542;820;;;-3,30325E+13;-7,15655E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co510905;10/02/2021 22:45;LUEJE Y CRIGNOLA LIMITADA;Av. Edmundo Eluchans;3100;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;796;860;555;830;;;-3,29497E+12;-7,15444E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co510906;10/02/2021 22:37;DISTRIBUIDORA DE COMBUSTIBLES B y P  LTDA. / RUT: 78.090.020-2;1 NORTE;2399;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;796;863;551;827;;;-3,30324E+13;-7,15299E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co510907;04/02/2021 9:28;ESTACION DE SERVICIO VINA DEL MAR LTDA.;JORGE MONTT;2300;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;792;857;540;824;;;-330004435;-715489709;VERDADERO;VERDADERO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co510908;10/02/2021 15:32;Comercial Mahana Y Compaï¿½ia Limitada;LIMACHE, LUSITANIA;2321;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;793;859;547;826;;;-3,30334E+13;-7,15323E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co510909;04/02/2021 16:32;Comercial y Servicios Barlovento Ltda.;AV. ALESSANDRI, ESQ. ÍNDICO;3401;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;786;854;538;821;391;;-3,30017E+13;-7,15175E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co510910;06/02/2021 9:38;SOCIEDAD COMERCIAL TECLUBE LIMITADA;AV. ALESSANDRI con  21 NORTE;0;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;790;854;539;822;;;-3,30029E+13;-7,15443E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co510911;04/02/2021 8:27;Mella y Téllez Limitada 77.769.490-1;Autopista Troncal Sur;3290;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;790;855;543;822;;;-330288686;-715389991;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co510912;05/02/2021 13:30;Comercial Santa Laura Limitada.;Av. Gómez Carreño;3601;5109;Viña del Mar;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;790;858;542;825;;;-32991898;-715216601;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co510913;04/02/2021 11:08;COMERCIAL Y SERVICIOS VEGA LTDA.;EDUARDO FREI;4025;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;792;857;542;826;;;-3,30235E+12;-7,15085E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
co510914;04/02/2021 15:08;COMERCIAL Y SERVICIOS IBANEZ RODRIGUEZ LTDA.;Camino Internacional;5001;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;787;855;544;822;;;-32963876;-71507515;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co510916;03/02/2021 21:24;Soc. Com. y Dist. SANTOMAR Ltda.;Camino Internacional Oriente;4690;5109;Viña del Mar;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;787;855;541;822;;;-329650278;-715054722;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
li510901;14/01/2021 12:44;Comercializadora Angelo N. Duce González E.I.R.L;AVDA. EDUARDO FREI;4350;5109;Viña del Mar;5;Valparaíso;7:00 a 23:00;Lipigas;http://api.cne.cl/brands/logo24.jpg;http://api.cne.cl/brands/lipigas.svg;http://api.cne.cl/brands/lipigas-horizontal.svg;;;;;391;;-3,30205E+13;-7,15175E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO
pb510903;05/02/2021 15:33;Sociedad Servicios y Comercio Valpraiso Ltda;Salvador Vergara;504;5109;Viña del Mar;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;785;854;539;817;;;-3,30313E+13;-7,15448E+12;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe510902;04/02/2021 15:02;Laskar SpA;Libertad, 8 Norte;685;5109;Viña del Mar;5;Valparaíso;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;797;864;544;831;;;-3,30156E+13;-7,15504E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe510903;09/02/2021 8:21;Sociedad de Inversiones y Servicios La Esperanza SPA.;Av. Jorge Montt, Las Salinas;1700;5109;Viña del Mar;5;Valparaíso;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;792;857;540;824;;;-3,30047E+12;-7,15497E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pe510904;04/02/2021 9:21;LEAL DE LOS REYES LIMITADA;San Martín esq. 6 Norte;510;5109;Viña del Mar;5;Valparaíso;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;797;864;544;831;;;-3,30164E+13;-7,15567E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pe510907;09/01/2020 19:07;SOCIEDAD DE INVERSIONES Y SERVICIOS LA ESPERANZA SPA;1 Norte esq Los Castaños;0;5109;Viña del Mar;5;Valparaíso;06:00 a 02:00;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;860;941;668;900;;;-3,30241E+13;-7,15422E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh510901;05/02/2021 13:53;Rioseco y Mayne Ingenieriay Servicios Limitada;Edmundo Eluchans;1850;5109;Viña del Mar;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;791;855;549;825;;;-3,29583E+13;-7,15437E+12;VERDADERO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh510902;05/02/2021 15:20;Soc Com S&M y Cia Ltda;Camino Internacional;1350;5109;Viña del Mar;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;787;855;541;822;;;-329637011;-715070195;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh510903;04/02/2021 10:04;Sociedad Comercial Alfa Sirius SpA;Avenida Libertad;602;5109;Viña del Mar;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;797;864;544;831;;;-3,30162E+13;-7,15499E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh510904;05/02/2021 13:22;Servicios Fandos Ltda. 76.619.610-9;Agua Santa;201;5109;Viña del Mar;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;786;855;543;820;;;-3,30276E+13;-7,15627E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh510906;05/02/2021 15:07;Estaciones De Servicios Fandos Ltda. // RUT: 76619610-1;Avenida 1 Norte;1500;5109;Viña del Mar;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;790;856;543;822;;;-3,30248E+11;-7,1541E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh510907;05/02/2021 13:59;Sociedad Servicios y Comercio Valparaiso Ltda.;Camino Real;1990;5109;Viña del Mar;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;772;840;520;806;;;-3,30338E+13;-7,15785E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
sh510909;04/02/2021 10:01;Inversiones San Sebastian Ltda Rut: 76412698-K;Eduardo Frei;4380;5109;Viña del Mar;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;792;857;542;826;;;-3,30209E+12;-7,15154E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh510910;04/02/2021 10:00;Inversiones San Sebastian Ltda Rut: 76412698-K;Eduardo Frei, Miraflores Alto;4351;5109;Viña del Mar;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;792;857;542;826;;;-3,30217E+13;-7,15032E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh510913;05/02/2021 13:21;MARTA ELENA COVARRUBIAS JIMENEZ SOLUCION DE INVERSIONES E.I.R.L.;Camino Internacional N?;2440;5109;Viña del Mar;5;Valparaíso;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;787;855;541;822;;;-329851476;-71500599;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pb520101;10/02/2021 10:22;Juan Edmunds EIRL;Hotu matua;0;5201;Isla de Pascua;5;Valparaíso;07:30 HRS A 22:00 HRS;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;886;;659;;;;-3,30271E+13;-7,20374E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pb520102;10/02/2021 10:23;JUAN EDMUNDS E.I.R.L.;AV. HOTU MATUA SN;0;5201;Isla de Pascua;5;Valparaíso;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;882;;655;;;;-27156236;-109434608;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co530101;04/02/2021 15:11;Pabel Ltda.;PASCUAL BABURIZZA, RENE SCHNEIDER;0;5301;Los Andes;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;797;858;544;828;;;-3,28419E+13;-7,05935E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co530102;04/02/2021 8:28;ADMINISTRADORA VENTAS AL DETALLE LTDA;ESMERALDA ESQUINA SANTA TERESA;0;5301;Los Andes;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;793;854;540;824;;;-3,28318E+13;-7,06019E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co530103;04/02/2021 8:13;SOCIEDAD COMERCIAL LAS VIOLETAS LTDA;CAMINO  INTERNACIONAL SN, RIO BLAN;0;5301;Los Andes;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;804;860;532;828;;;-3,28359E+13;-7,05759E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co530104;11/02/2021 7:28;Distribuidora Valle Grande Ltda;AV. ARGENTINA esq LAS JUNTAS;1148;5301;Los Andes;5;Valparaíso;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;802;862;550;833;;;-3,28274E+12;-7,06072E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
